ID,이름,태그,이동 가능,경작 가능,낚시 가능,건설 가능,파괴 가능,상호작용 가능,바닥,벽,물,깊은 물,공기
338,Tileset Grass Spring_402,Ground,1,0,0,0,0,0,1,0,0,0,0
339,Tileset Grass Spring_403,Ground,1,0,0,0,0,0,1,0,0,0,0
340,Tileset Grass Spring_404,Ground,1,0,0,0,0,0,1,0,0,0,0
341,Tileset Grass Spring_405,Ground,1,0,0,0,0,0,1,0,0,0,0
342,Tileset Grass Spring_406,Ground,1,0,0,0,0,0,1,0,0,0,0
343,Tileset Grass Spring_407,Ground,1,0,0,0,0,0,1,0,0,0,0
344,Tileset Grass Spring_408,Ground,1,0,0,0,0,0,1,0,0,0,0
345,Tileset Grass Spring_409,Ground,1,0,0,0,0,0,1,0,0,0,0
346,Tileset Grass Spring_41,Ground,1,0,0,0,0,0,1,0,0,0,0
347,Tileset Grass Spring_410,Ground,1,0,0,0,0,0,1,0,0,0,0
348,Tileset Grass Spring_411,Ground,1,0,0,0,0,0,1,0,0,0,0
349,Tileset Grass Spring_412,Ground,1,0,0,0,0,0,1,0,0,0,0
350,Tileset Grass Spring_413,Ground,1,0,0,0,0,0,1,0,0,0,0
351,Tileset Grass Spring_414,Ground,1,0,0,0,0,0,1,0,0,0,0
352,Tileset Grass Spring_415,Ground,1,0,0,0,0,0,1,0,0,0,0
353,Tileset Grass Spring_416,Ground,1,0,0,0,0,0,1,0,0,0,0
354,Tileset Grass Spring_417,Ground,1,0,0,0,0,0,1,0,0,0,0
355,Tileset Grass Spring_418,Ground,1,0,0,0,0,0,1,0,0,0,0
356,Tileset Grass Spring_419,Ground,1,0,0,0,0,0,1,0,0,0,0
357,Tileset Grass Spring_42,Ground,1,0,0,0,0,0,1,0,0,0,0
358,Tileset Grass Spring_420,Ground,1,0,0,0,0,0,1,0,0,0,0
359,Tileset Grass Spring_421,Ground,1,0,0,0,0,0,1,0,0,0,0
360,Tileset Grass Spring_422,Ground,1,0,0,0,0,0,1,0,0,0,0
361,Tileset Grass Spring_423,Ground,1,0,0,0,0,0,1,0,0,0,0
362,Tileset Grass Spring_424,Ground,1,0,0,0,0,0,1,0,0,0,0
363,Tileset Grass Spring_425,Ground,1,0,0,0,0,0,1,0,0,0,0
364,Tileset Grass Spring_426,Ground,1,0,0,0,0,0,1,0,0,0,0
365,Tileset Grass Spring_427,Ground,1,0,0,0,0,0,1,0,0,0,0
366,Tileset Grass Spring_428,Ground,1,0,0,0,0,0,1,0,0,0,0
367,Tileset Grass Spring_429,Ground,1,0,0,0,0,0,1,0,0,0,0
368,Tileset Grass Spring_43,Ground,1,0,0,0,0,0,1,0,0,0,0
369,Tileset Grass Spring_430,Ground,1,0,0,0,0,0,1,0,0,0,0
370,Tileset Grass Spring_431,Ground,1,0,0,0,0,0,1,0,0,0,0
371,Tileset Grass Spring_432,Ground,1,0,0,0,0,0,1,0,0,0,0
372,Tileset Grass Spring_433,Ground,1,0,0,0,0,0,1,0,0,0,0
373,Tileset Grass Spring_434,Ground,1,0,0,0,0,0,1,0,0,0,0
374,Tileset Grass Spring_435,Ground,1,0,0,0,0,0,1,0,0,0,0
375,Tileset Grass Spring_436,Ground,1,0,0,0,0,0,1,0,0,0,0
376,Tileset Grass Spring_437,Ground,1,0,0,0,0,0,1,0,0,0,0
377,Tileset Grass Spring_438,Ground,1,0,0,0,0,0,1,0,0,0,0
378,Tileset Grass Spring_439,Ground,1,0,0,0,0,0,1,0,0,0,0
379,Tileset Grass Spring_44,Ground,1,0,0,0,0,0,1,0,0,0,0
380,Tileset Grass Spring_440,Ground,1,0,0,0,0,0,1,0,0,0,0
381,Tileset Grass Spring_441,Ground,1,0,0,0,0,0,1,0,0,0,0
382,Tileset Grass Spring_442,Ground,1,0,0,0,0,0,1,0,0,0,0
383,Tileset Grass Spring_443,Ground,1,0,0,0,0,0,1,0,0,0,0
384,Tileset Grass Spring_444,Ground,1,0,0,0,0,0,1,0,0,0,0
385,Tileset Grass Spring_445,Ground,1,0,0,0,0,0,1,0,0,0,0
386,Tileset Grass Spring_446,Ground,1,0,0,0,0,0,1,0,0,0,0
387,Tileset Grass Spring_447,Ground,1,0,0,0,0,0,1,0,0,0,0
388,Tileset Grass Spring_448,Ground,1,0,0,0,0,0,1,0,0,0,0
389,Tileset Grass Spring_449,Ground,1,0,0,0,0,0,1,0,0,0,0
390,Tileset Grass Spring_45,Ground,1,0,0,0,0,0,1,0,0,0,0
391,Tileset Grass Spring_450,Ground,1,0,0,0,0,0,1,0,0,0,0
392,Tileset Grass Spring_451,Ground,1,0,0,0,0,0,1,0,0,0,0
393,Tileset Grass Spring_452,Ground,1,0,0,0,0,0,1,0,0,0,0
394,Tileset Grass Spring_453,Ground,1,0,0,0,0,0,1,0,0,0,0
395,Tileset Grass Spring_454,Ground,1,0,0,0,0,0,1,0,0,0,0
396,Tileset Grass Spring_455,Ground,1,0,0,0,0,0,1,0,0,0,0
397,Tileset Grass Spring_456,Ground,1,0,0,0,0,0,1,0,0,0,0
398,Tileset Grass Spring_457,Ground,1,0,0,0,0,0,1,0,0,0,0
399,Tileset Grass Spring_458,Ground,1,0,0,0,0,0,1,0,0,0,0
400,Tileset Grass Spring_459,Ground,1,0,0,0,0,0,1,0,0,0,0
401,Tileset Grass Spring_46,Ground,1,0,0,0,0,0,1,0,0,0,0
402,Tileset Grass Spring_460,Ground,1,0,0,0,0,0,1,0,0,0,0
403,Tileset Grass Spring_461,Ground,1,0,0,0,0,0,1,0,0,0,0
404,Tileset Grass Spring_462,Ground,1,0,0,0,0,0,1,0,0,0,0
405,Tileset Grass Spring_463,Ground,1,0,0,0,0,0,1,0,0,0,0
406,Tileset Grass Spring_464,Ground,1,0,0,0,0,0,1,0,0,0,0
407,Tileset Grass Spring_465,Ground,1,0,0,0,0,0,1,0,0,0,0
408,Tileset Grass Spring_466,Ground,1,0,0,0,0,0,1,0,0,0,0
409,Tileset Grass Spring_467,Ground,1,0,0,0,0,0,1,0,0,0,0
410,Tileset Grass Spring_468,Ground,1,0,0,0,0,0,1,0,0,0,0
411,Tileset Grass Spring_469,Ground,1,0,0,0,0,0,1,0,0,0,0
412,Tileset Grass Spring_47,Ground,1,0,0,0,0,0,1,0,0,0,0
413,Tileset Grass Spring_470,Ground,1,0,0,0,0,0,1,0,0,0,0
414,Tileset Grass Spring_471,Ground,1,0,0,0,0,0,1,0,0,0,0
415,Tileset Grass Spring_472,Ground,1,0,0,0,0,0,1,0,0,0,0
416,Tileset Grass Spring_473,Ground,1,0,0,0,0,0,1,0,0,0,0
417,Tileset Grass Spring_474,Ground,1,0,0,0,0,0,1,0,0,0,0
418,Tileset Grass Spring_475,Ground,1,0,0,0,0,0,1,0,0,0,0
419,Tileset Grass Spring_476,Ground,1,0,0,0,0,0,1,0,0,0,0
420,Tileset Grass Spring_477,Ground,1,0,0,0,0,0,1,0,0,0,0
421,Tileset Grass Spring_478,Ground,1,0,0,0,0,0,1,0,0,0,0
422,Tileset Grass Spring_479,Ground,1,0,0,0,0,0,1,0,0,0,0
423,Tileset Grass Spring_48,Ground,1,0,0,0,0,0,1,0,0,0,0
424,Tileset Grass Spring_480,Ground,1,0,0,0,0,0,1,0,0,0,0
425,Tileset Grass Spring_481,Ground,1,0,0,0,0,0,1,0,0,0,0
426,Tileset Grass Spring_482,Ground,1,0,0,0,0,0,1,0,0,0,0
427,Tileset Grass Spring_483,Ground,1,0,0,0,0,0,1,0,0,0,0
428,Tileset Grass Spring_484,Ground,1,0,0,0,0,0,1,0,0,0,0
429,Tileset Grass Spring_485,Ground,1,0,0,0,0,0,1,0,0,0,0
430,Tileset Grass Spring_486,Ground,1,0,0,0,0,0,1,0,0,0,0
431,Tileset Grass Spring_487,Ground,1,0,0,0,0,0,1,0,0,0,0
432,Tileset Grass Spring_488,Ground,1,0,0,0,0,0,1,0,0,0,0
433,Tileset Grass Spring_489,Ground,1,0,0,0,0,0,1,0,0,0,0
434,Tileset Grass Spring_49,Ground,1,0,0,0,0,0,1,0,0,0,0
435,Tileset Grass Spring_490,Ground,1,0,0,0,0,0,1,0,0,0,0
436,Tileset Grass Spring_491,Ground,1,0,0,0,0,0,1,0,0,0,0
437,Tileset Grass Spring_492,Ground,1,0,0,0,0,0,1,0,0,0,0
438,Tileset Grass Spring_493,Ground,1,0,0,0,0,0,1,0,0,0,0
439,Tileset Grass Spring_494,Ground,1,0,0,0,0,0,1,0,0,0,0
440,Tileset Grass Spring_495,Ground,1,0,0,0,0,0,1,0,0,0,0
441,Tileset Grass Spring_496,Ground,1,0,0,0,0,0,1,0,0,0,0
442,Tileset Grass Spring_497,Ground,1,0,0,0,0,0,1,0,0,0,0
443,Tileset Grass Spring_498,Ground,1,0,0,0,0,0,1,0,0,0,0
444,Tileset Grass Spring_499,Ground,1,0,0,0,0,0,1,0,0,0,0
445,Tileset Grass Spring_5,Ground,1,0,0,0,0,0,1,0,0,0,0
446,Tileset Grass Spring_50,Ground,1,0,0,0,0,0,1,0,0,0,0
447,Tileset Grass Spring_500,Ground,1,0,0,0,0,0,1,0,0,0,0
448,Tileset Grass Spring_501,Ground,1,0,0,0,0,0,1,0,0,0,0
449,Tileset Grass Spring_502,Ground,1,0,0,0,0,0,1,0,0,0,0
450,Tileset Grass Spring_503,Ground,1,0,0,0,0,0,1,0,0,0,0
451,Tileset Grass Spring_504,Ground,1,0,0,0,0,0,1,0,0,0,0
452,Tileset Grass Spring_505,Ground,1,0,0,0,0,0,1,0,0,0,0
453,Tileset Grass Spring_506,Ground,1,0,0,0,0,0,1,0,0,0,0
454,Tileset Grass Spring_507,Ground,1,0,0,0,0,0,1,0,0,0,0
455,Tileset Grass Spring_508,Ground,1,0,0,0,0,0,1,0,0,0,0
456,Tileset Grass Spring_509,Ground,1,0,0,0,0,0,1,0,0,0,0
457,Tileset Grass Spring_51,Ground,1,0,0,0,0,0,1,0,0,0,0
458,Tileset Grass Spring_510,Ground,1,0,0,0,0,0,1,0,0,0,0
459,Tileset Grass Spring_511,Ground,1,0,0,0,0,0,1,0,0,0,0
460,Tileset Grass Spring_512,Ground,1,0,0,0,0,0,1,0,0,0,0
461,Tileset Grass Spring_513,Ground,1,0,0,0,0,0,1,0,0,0,0
462,Tileset Grass Spring_514,Ground,1,0,0,0,0,0,1,0,0,0,0
463,Tileset Grass Spring_515,Ground,1,0,0,0,0,0,1,0,0,0,0
464,Tileset Grass Spring_516,Ground,1,0,0,0,0,0,1,0,0,0,0
465,Tileset Grass Spring_517,Ground,1,0,0,0,0,0,1,0,0,0,0
466,Tileset Grass Spring_518,Ground,1,0,0,0,0,0,1,0,0,0,0
467,Tileset Grass Spring_519,Ground,1,0,0,0,0,0,1,0,0,0,0
468,Tileset Grass Spring_52,Ground,1,0,0,0,0,0,1,0,0,0,0
469,Tileset Grass Spring_520,Ground,1,0,0,0,0,0,1,0,0,0,0
470,Tileset Grass Spring_521,Ground,1,0,0,0,0,0,1,0,0,0,0
471,Tileset Grass Spring_522,Ground,1,0,0,0,0,0,1,0,0,0,0
472,Tileset Grass Spring_523,Ground,1,0,0,0,0,0,1,0,0,0,0
473,Tileset Grass Spring_524,Ground,1,0,0,0,0,0,1,0,0,0,0
474,Tileset Grass Spring_525,Ground,1,0,0,0,0,0,1,0,0,0,0
475,Tileset Grass Spring_526,Ground,1,0,0,0,0,0,1,0,0,0,0
476,Tileset Grass Spring_527,Ground,1,0,0,0,0,0,1,0,0,0,0
477,Tileset Grass Spring_528,Ground,1,0,0,0,0,0,1,0,0,0,0
478,Tileset Grass Spring_529,Ground,1,0,0,0,0,0,1,0,0,0,0
479,Tileset Grass Spring_53,Ground,1,0,0,0,0,0,1,0,0,0,0
480,Tileset Grass Spring_530,Ground,1,0,0,0,0,0,1,0,0,0,0
481,Tileset Grass Spring_531,Ground,1,0,0,0,0,0,1,0,0,0,0
482,Tileset Grass Spring_532,Ground,1,0,0,0,0,0,1,0,0,0,0
483,Tileset Grass Spring_533,Ground,1,0,0,0,0,0,1,0,0,0,0
484,Tileset Grass Spring_534,Ground,1,0,0,0,0,0,1,0,0,0,0
485,Tileset Grass Spring_535,Ground,1,0,0,0,0,0,1,0,0,0,0
486,Tileset Grass Spring_536,Ground,1,0,0,0,0,0,1,0,0,0,0
487,Tileset Grass Spring_537,Ground,1,0,0,0,0,0,1,0,0,0,0
488,Tileset Grass Spring_538,Ground,1,0,0,0,0,0,1,0,0,0,0
489,Tileset Grass Spring_539,Ground,1,0,0,0,0,0,1,0,0,0,0
490,Tileset Grass Spring_54,Ground,1,0,0,0,0,0,1,0,0,0,0
491,Tileset Grass Spring_540,Ground,1,0,0,0,0,0,1,0,0,0,0
492,Tileset Grass Spring_541,Ground,1,0,0,0,0,0,1,0,0,0,0
493,Tileset Grass Spring_542,Ground,1,0,0,0,0,0,1,0,0,0,0
494,Tileset Grass Spring_543,Ground,1,0,0,0,0,0,1,0,0,0,0
495,Tileset Grass Spring_544,Ground,1,0,0,0,0,0,1,0,0,0,0
496,Tileset Grass Spring_545,Ground,1,0,0,0,0,0,1,0,0,0,0
497,Tileset Grass Spring_546,Ground,1,0,0,0,0,0,1,0,0,0,0
498,Tileset Grass Spring_547,Ground,1,0,0,0,0,0,1,0,0,0,0
499,Tileset Grass Spring_548,Ground,1,0,0,0,0,0,1,0,0,0,0
500,Tileset Grass Spring_549,Ground,1,0,0,0,0,0,1,0,0,0,0
501,Tileset Grass Spring_55,Ground,1,0,0,0,0,0,1,0,0,0,0
502,Tileset Grass Spring_550,Ground,1,0,0,0,0,0,1,0,0,0,0
503,Tileset Grass Spring_551,Ground,1,0,0,0,0,0,1,0,0,0,0
504,Tileset Grass Spring_552,Ground,1,0,0,0,0,0,1,0,0,0,0
505,Tileset Grass Spring_553,Ground,1,0,0,0,0,0,1,0,0,0,0
506,Tileset Grass Spring_554,Ground,1,0,0,0,0,0,1,0,0,0,0
507,Tileset Grass Spring_555,Ground,1,0,0,0,0,0,1,0,0,0,0
508,Tileset Grass Spring_556,Ground,1,0,0,0,0,0,1,0,0,0,0
509,Tileset Grass Spring_557,Ground,1,0,0,0,0,0,1,0,0,0,0
510,Tileset Grass Spring_558,Ground,1,0,0,0,0,0,1,0,0,0,0
511,Tileset Grass Spring_559,Ground,1,0,0,0,0,0,1,0,0,0,0
512,Tileset Grass Spring_56,Ground,1,0,0,0,0,0,1,0,0,0,0
513,Tileset Grass Spring_560,Ground,1,0,0,0,0,0,1,0,0,0,0
514,Tileset Grass Spring_561,Ground,1,0,0,0,0,0,1,0,0,0,0
515,Tileset Grass Spring_562,Ground,1,0,0,0,0,0,1,0,0,0,0
516,Tileset Grass Spring_563,Ground,1,0,0,0,0,0,1,0,0,0,0
517,Tileset Grass Spring_564,Ground,1,0,0,0,0,0,1,0,0,0,0
518,Tileset Grass Spring_565,Ground,1,0,0,0,0,0,1,0,0,0,0
519,Tileset Grass Spring_566,Ground,1,0,0,0,0,0,1,0,0,0,0
520,Tileset Grass Spring_567,Ground,1,0,0,0,0,0,1,0,0,0,0
521,Tileset Grass Spring_568,Ground,1,0,0,0,0,0,1,0,0,0,0
522,Tileset Grass Spring_569,Ground,1,0,0,0,0,0,1,0,0,0,0
523,Tileset Grass Spring_57,Ground,1,0,0,0,0,0,1,0,0,0,0
524,Tileset Grass Spring_570,Ground,1,0,0,0,0,0,1,0,0,0,0
525,Tileset Grass Spring_571,Ground,1,0,0,0,0,0,1,0,0,0,0
526,Tileset Grass Spring_572,Ground,1,0,0,0,0,0,1,0,0,0,0
527,Tileset Grass Spring_573,Ground,1,0,0,0,0,0,1,0,0,0,0
528,Tileset Grass Spring_574,Ground,1,0,0,0,0,0,1,0,0,0,0
529,Tileset Grass Spring_575,Ground,1,0,0,0,0,0,1,0,0,0,0
530,Tileset Grass Spring_576,Ground,1,0,0,0,0,0,1,0,0,0,0
531,Tileset Grass Spring_577,Ground,1,0,0,0,0,0,1,0,0,0,0
532,Tileset Grass Spring_578,Ground,1,0,0,0,0,0,1,0,0,0,0
533,Tileset Grass Spring_579,Ground,1,0,0,0,0,0,1,0,0,0,0
534,Tileset Grass Spring_58,Ground,1,0,0,0,0,0,1,0,0,0,0
535,Tileset Grass Spring_580,Ground,1,0,0,0,0,0,1,0,0,0,0
536,Tileset Grass Spring_581,Ground,1,0,0,0,0,0,1,0,0,0,0
537,Tileset Grass Spring_582,Ground,1,0,0,0,0,0,1,0,0,0,0
538,Tileset Grass Spring_583,Ground,1,0,0,0,0,0,1,0,0,0,0
539,Tileset Grass Spring_584,Ground,1,0,0,0,0,0,1,0,0,0,0
540,Tileset Grass Spring_585,Ground,1,0,0,0,0,0,1,0,0,0,0
541,Tileset Grass Spring_586,Ground,1,0,0,0,0,0,1,0,0,0,0
542,Tileset Grass Spring_587,Ground,1,0,0,0,0,0,1,0,0,0,0
543,Tileset Grass Spring_588,Ground,1,0,0,0,0,0,1,0,0,0,0
544,Tileset Grass Spring_589,Ground,1,0,0,0,0,0,1,0,0,0,0
545,Tileset Grass Spring_59,Ground,1,0,0,0,0,0,1,0,0,0,0
546,Tileset Grass Spring_590,Ground,1,0,0,0,0,0,1,0,0,0,0
547,Tileset Grass Spring_591,Ground,1,0,0,0,0,0,1,0,0,0,0
548,Tileset Grass Spring_592,Ground,1,0,0,0,0,0,1,0,0,0,0
549,Tileset Grass Spring_593,Ground,1,0,0,0,0,0,1,0,0,0,0
550,Tileset Grass Spring_594,Ground,1,0,0,0,0,0,1,0,0,0,0
551,Tileset Grass Spring_595,Ground,1,0,0,0,0,0,1,0,0,0,0
552,Tileset Grass Spring_596,Ground,1,0,0,0,0,0,1,0,0,0,0
553,Tileset Grass Spring_597,Ground,1,0,0,0,0,0,1,0,0,0,0
554,Tileset Grass Spring_598,Ground,1,0,0,0,0,0,1,0,0,0,0
555,Tileset Grass Spring_599,Ground,1,0,0,0,0,0,1,0,0,0,0
556,Tileset Grass Spring_6,Ground,1,0,0,0,0,0,1,0,0,0,0
557,Tileset Grass Spring_60,Ground,1,0,0,0,0,0,1,0,0,0,0
558,Tileset Grass Spring_600,Ground,1,0,0,0,0,0,1,0,0,0,0
559,Tileset Grass Spring_601,Ground,1,0,0,0,0,0,1,0,0,0,0
560,Tileset Grass Spring_602,Ground,1,0,0,0,0,0,1,0,0,0,0
561,Tileset Grass Spring_603,Ground,1,0,0,0,0,0,1,0,0,0,0
562,Tileset Grass Spring_604,Ground,1,0,0,0,0,0,1,0,0,0,0
563,Tileset Grass Spring_605,Ground,1,0,0,0,0,0,1,0,0,0,0
564,Tileset Grass Spring_606,Ground,1,0,0,0,0,0,1,0,0,0,0
565,Tileset Grass Spring_607,Ground,1,0,0,0,0,0,1,0,0,0,0
566,Tileset Grass Spring_608,Ground,1,0,0,0,0,0,1,0,0,0,0
567,Tileset Grass Spring_609,Ground,1,0,0,0,0,0,1,0,0,0,0
568,Tileset Grass Spring_61,Ground,1,0,0,0,0,0,1,0,0,0,0
569,Tileset Grass Spring_610,Ground,1,0,0,0,0,0,1,0,0,0,0
570,Tileset Grass Spring_611,Ground,1,0,0,0,0,0,1,0,0,0,0
571,Tileset Grass Spring_612,Ground,1,0,0,0,0,0,1,0,0,0,0
572,Tileset Grass Spring_613,Ground,1,0,0,0,0,0,1,0,0,0,0
573,Tileset Grass Spring_614,Ground,1,0,0,0,0,0,1,0,0,0,0
574,Tileset Grass Spring_615,Ground,1,0,0,0,0,0,1,0,0,0,0
575,Tileset Grass Spring_616,Ground,1,0,0,0,0,0,1,0,0,0,0
576,Tileset Grass Spring_617,Ground,1,0,0,0,0,0,1,0,0,0,0
577,Tileset Grass Spring_618,Ground,1,0,0,0,0,0,1,0,0,0,0
578,Tileset Grass Spring_619,Ground,1,0,0,0,0,0,1,0,0,0,0
579,Tileset Grass Spring_62,Ground,1,0,0,0,0,0,1,0,0,0,0
580,Tileset Grass Spring_620,Ground,1,0,0,0,0,0,1,0,0,0,0
581,Tileset Grass Spring_621,Ground,1,0,0,0,0,0,1,0,0,0,0
582,Tileset Grass Spring_622,Ground,1,0,0,0,0,0,1,0,0,0,0
583,Tileset Grass Spring_623,Ground,1,0,0,0,0,0,1,0,0,0,0
584,Tileset Grass Spring_624,Ground,1,0,0,0,0,0,1,0,0,0,0
585,Tileset Grass Spring_625,Ground,1,0,0,0,0,0,1,0,0,0,0
586,Tileset Grass Spring_626,Ground,1,0,0,0,0,0,1,0,0,0,0
587,Tileset Grass Spring_627,Ground,1,0,0,0,0,0,1,0,0,0,0
588,Tileset Grass Spring_628,Ground,1,0,0,0,0,0,1,0,0,0,0
589,Tileset Grass Spring_629,Ground,1,0,0,0,0,0,1,0,0,0,0
590,Tileset Grass Spring_63,Ground,1,0,0,0,0,0,1,0,0,0,0
591,Tileset Grass Spring_630,Ground,1,0,0,0,0,0,1,0,0,0,0
592,Tileset Grass Spring_631,Ground,1,0,0,0,0,0,1,0,0,0,0
593,Tileset Grass Spring_632,Ground,1,0,0,0,0,0,1,0,0,0,0
594,Tileset Grass Spring_633,Ground,1,0,0,0,0,0,1,0,0,0,0
595,Tileset Grass Spring_634,Ground,1,0,0,0,0,0,1,0,0,0,0
596,Tileset Grass Spring_635,Ground,1,0,0,0,0,0,1,0,0,0,0
597,Tileset Grass Spring_636,Ground,1,0,0,0,0,0,1,0,0,0,0
598,Tileset Grass Spring_637,Ground,1,0,0,0,0,0,1,0,0,0,0
599,Tileset Grass Spring_638,Ground,1,0,0,0,0,0,1,0,0,0,0
600,Tileset Grass Spring_639,Ground,1,0,0,0,0,0,1,0,0,0,0
601,Tileset Grass Spring_64,Ground,1,0,0,0,0,0,1,0,0,0,0
602,Tileset Grass Spring_640,Ground,1,0,0,0,0,0,1,0,0,0,0
603,Tileset Grass Spring_641,Ground,1,0,0,0,0,0,1,0,0,0,0
604,Tileset Grass Spring_642,Ground,1,0,0,0,0,0,1,0,0,0,0
605,Tileset Grass Spring_643,Ground,1,0,0,0,0,0,1,0,0,0,0
606,Tileset Grass Spring_644,Ground,1,0,0,0,0,0,1,0,0,0,0
607,Tileset Grass Spring_645,Ground,1,0,0,0,0,0,1,0,0,0,0
608,Tileset Grass Spring_646,Ground,1,0,0,0,0,0,1,0,0,0,0
609,Tileset Grass Spring_647,Ground,1,0,0,0,0,0,1,0,0,0,0
610,Tileset Grass Spring_648,Ground,1,0,0,0,0,0,1,0,0,0,0
611,Tileset Grass Spring_649,Ground,1,0,0,0,0,0,1,0,0,0,0
612,Tileset Grass Spring_65,Ground,1,0,0,0,0,0,1,0,0,0,0
613,Tileset Grass Spring_650,Ground,1,0,0,0,0,0,1,0,0,0,0
614,Tileset Grass Spring_651,Ground,1,0,0,0,0,0,1,0,0,0,0
615,Tileset Grass Spring_652,Ground,1,0,0,0,0,0,1,0,0,0,0
616,Tileset Grass Spring_653,Ground,1,0,0,0,0,0,1,0,0,0,0
617,Tileset Grass Spring_654,Ground,1,0,0,0,0,0,1,0,0,0,0
618,Tileset Grass Spring_655,Ground,1,0,0,0,0,0,1,0,0,0,0
619,Tileset Grass Spring_656,Ground,1,0,0,0,0,0,1,0,0,0,0
620,Tileset Grass Spring_657,Ground,1,0,0,0,0,0,1,0,0,0,0
621,Tileset Grass Spring_658,Ground,1,0,0,0,0,0,1,0,0,0,0
622,Tileset Grass Spring_659,Ground,1,0,0,0,0,0,1,0,0,0,0
623,Tileset Grass Spring_66,Ground,1,0,0,0,0,0,1,0,0,0,0
624,Tileset Grass Spring_660,Ground,1,0,0,0,0,0,1,0,0,0,0
625,Tileset Grass Spring_661,Ground,1,0,0,0,0,0,1,0,0,0,0
626,Tileset Grass Spring_662,Ground,1,0,0,0,0,0,1,0,0,0,0
627,Tileset Grass Spring_663,Ground,1,0,0,0,0,0,1,0,0,0,0
628,Tileset Grass Spring_664,Ground,1,0,0,0,0,0,1,0,0,0,0
629,Tileset Grass Spring_665,Ground,1,0,0,0,0,0,1,0,0,0,0
630,Tileset Grass Spring_666,Ground,1,0,0,0,0,0,1,0,0,0,0
631,Tileset Grass Spring_667,Ground,1,0,0,0,0,0,1,0,0,0,0
632,Tileset Grass Spring_668,Ground,1,0,0,0,0,0,1,0,0,0,0
633,Tileset Grass Spring_669,Ground,1,0,0,0,0,0,1,0,0,0,0
634,Tileset Grass Spring_67,Ground,1,0,0,0,0,0,1,0,0,0,0
635,Tileset Grass Spring_670,Ground,1,0,0,0,0,0,1,0,0,0,0
636,Tileset Grass Spring_671,Ground,1,0,0,0,0,0,1,0,0,0,0
637,Tileset Grass Spring_672,Ground,1,0,0,0,0,0,1,0,0,0,0
638,Tileset Grass Spring_673,Ground,1,0,0,0,0,0,1,0,0,0,0
639,Tileset Grass Spring_674,Ground,1,0,0,0,0,0,1,0,0,0,0
640,Tileset Grass Spring_675,Ground,1,0,0,0,0,0,1,0,0,0,0
641,Tileset Grass Spring_676,Ground,1,0,0,0,0,0,1,0,0,0,0
642,Tileset Grass Spring_677,Ground,1,0,0,0,0,0,1,0,0,0,0
643,Tileset Grass Spring_678,Ground,1,0,0,0,0,0,1,0,0,0,0
644,Tileset Grass Spring_679,Ground,1,0,0,0,0,0,1,0,0,0,0
645,Tileset Grass Spring_68,Ground,1,0,0,0,0,0,1,0,0,0,0
646,Tileset Grass Spring_680,Ground,1,0,0,0,0,0,1,0,0,0,0
647,Tileset Grass Spring_681,Ground,1,0,0,0,0,0,1,0,0,0,0
648,Tileset Grass Spring_682,Ground,1,0,0,0,0,0,1,0,0,0,0
649,Tileset Grass Spring_683,Ground,1,0,0,0,0,0,1,0,0,0,0
650,Tileset Grass Spring_684,Ground,1,0,0,0,0,0,1,0,0,0,0
651,Tileset Grass Spring_685,Ground,1,0,0,0,0,0,1,0,0,0,0
652,Tileset Grass Spring_686,Ground,1,0,0,0,0,0,1,0,0,0,0
653,Tileset Grass Spring_687,Ground,1,0,0,0,0,0,1,0,0,0,0
654,Tileset Grass Spring_688,Ground,1,0,0,0,0,0,1,0,0,0,0
655,Tileset Grass Spring_689,Ground,1,0,0,0,0,0,1,0,0,0,0
656,Tileset Grass Spring_69,Ground,1,0,0,0,0,0,1,0,0,0,0
657,Tileset Grass Spring_690,Ground,1,0,0,0,0,0,1,0,0,0,0
658,Tileset Grass Spring_691,Ground,1,0,0,0,0,0,1,0,0,0,0
659,Tileset Grass Spring_692,Ground,1,0,0,0,0,0,1,0,0,0,0
660,Tileset Grass Spring_693,Ground,1,0,0,0,0,0,1,0,0,0,0
661,Tileset Grass Spring_694,Ground,1,0,0,0,0,0,1,0,0,0,0
662,Tileset Grass Spring_695,Ground,1,0,0,0,0,0,1,0,0,0,0
663,Tileset Grass Spring_696,Ground,1,0,0,0,0,0,1,0,0,0,0
664,Tileset Grass Spring_697,Ground,1,0,0,0,0,0,1,0,0,0,0
665,Tileset Grass Spring_698,Ground,1,0,0,0,0,0,1,0,0,0,0
666,Tileset Grass Spring_699,Ground,1,0,0,0,0,0,1,0,0,0,0
667,Tileset Grass Spring_7,Ground,1,0,0,0,0,0,1,0,0,0,0
668,Tileset Grass Spring_70,Ground,1,0,0,0,0,0,1,0,0,0,0
669,Tileset Grass Spring_700,Ground,1,0,0,0,0,0,1,0,0,0,0
670,Tileset Grass Spring_701,Ground,1,0,0,0,0,0,1,0,0,0,0
671,Tileset Grass Spring_702,Ground,1,0,0,0,0,0,1,0,0,0,0
672,Tileset Grass Spring_703,Ground,1,0,0,0,0,0,1,0,0,0,0
673,Tileset Grass Spring_704,Ground,1,0,0,0,0,0,1,0,0,0,0
674,Tileset Grass Spring_705,Ground,1,0,0,0,0,0,1,0,0,0,0
675,Tileset Grass Spring_706,Ground,1,0,0,0,0,0,1,0,0,0,0
676,Tileset Grass Spring_707,Ground,1,0,0,0,0,0,1,0,0,0,0
