ID,이름,태그,이동 가능,경작 가능,낚시 가능,건설 가능,상호작용 가능,바다 낚시 가능
503,Caves_1152,Ground,0,0,0,0,0,0
504,Caves_1153,Ground,0,0,0,0,0,0
505,Caves_1154,Ground,0,0,0,0,0,0
506,Caves_1155,Ground,0,0,0,0,0,0
507,Caves_1156,Ground,0,0,0,0,0,0
508,Caves_1157,Ground,0,0,0,0,0,0
509,Caves_1158,Ground,0,0,0,0,0,0
510,Caves_1159,Ground,0,0,0,0,0,0
511,Caves_116,Ground,0,0,0,0,0,0
512,Caves_1160,Ground,0,0,0,0,0,0
513,Caves_1161,Ground,0,0,0,0,0,0
514,Caves_1162,Ground,0,0,0,0,0,0
515,Caves_1163,Ground,0,0,0,0,0,0
516,Caves_1164,Ground,0,0,0,0,0,0
517,Caves_1165,Ground,0,0,0,0,0,0
518,Caves_1166,Ground,0,0,0,0,0,0
519,Caves_1167,Ground,0,0,0,0,0,0
520,Caves_1168,Ground,0,0,0,0,0,0
521,Caves_1169,Ground,0,0,0,0,0,0
522,Caves_117,Ground,0,0,0,0,0,0
523,Caves_1170,Ground,0,0,0,0,0,0
524,Caves_1171,Ground,0,0,0,0,0,0
525,Caves_1172,Ground,0,0,0,0,0,0
526,Caves_1173,Ground,0,0,0,0,0,0
527,Caves_1174,Ground,0,0,0,0,0,0
528,Caves_1175,Ground,0,0,0,0,0,0
529,Caves_1176,Ground,0,0,0,0,0,0
530,Caves_1177,Ground,0,0,0,0,0,0
531,Caves_1178,Ground,0,0,0,0,0,0
532,Caves_1179,Ground,0,0,0,0,0,0
533,Caves_118,Ground,0,0,0,0,0,0
534,Caves_1180,Ground,0,0,0,0,0,0
535,Caves_1181,Ground,0,0,0,0,0,0
536,Caves_1182,Ground,0,0,0,0,0,0
537,Caves_1183,Ground,0,0,0,0,0,0
538,Caves_1184,Ground,0,0,0,0,0,0
539,Caves_1185,Ground,0,0,0,0,0,0
540,Caves_1186,Ground,0,0,0,0,0,0
541,Caves_1187,Ground,0,0,0,0,0,0
542,Caves_1188,Ground,0,0,0,0,0,0
543,Caves_1189,Ground,0,0,0,0,0,0
544,Caves_119,Ground,0,0,0,0,0,0
545,Caves_1190,Ground,0,0,0,0,0,0
546,Caves_1191,Ground,0,0,0,0,0,0
547,Caves_1192,Ground,0,0,0,0,0,0
548,Caves_1193,Ground,0,0,0,0,0,0
549,Caves_1194,Ground,0,0,0,0,0,0
550,Caves_1195,Ground,0,0,0,0,0,0
551,Caves_1196,Ground,0,0,0,0,0,0
552,Caves_1197,Ground,0,0,0,0,0,0
553,Caves_1198,Ground,0,0,0,0,0,0
554,Caves_1199,Ground,0,0,0,0,0,0
555,Caves_12,Ground,0,0,0,0,0,0
556,Caves_120,Ground,0,0,0,0,0,0
557,Caves_1200,Ground,0,0,0,0,0,0
558,Caves_1201,Ground,0,0,0,0,0,0
559,Caves_1202,Ground,0,0,0,0,0,0
560,Caves_1203,Ground,0,0,0,0,0,0
561,Caves_1204,Ground,0,0,0,0,0,0
562,Caves_121,Ground,0,0,0,0,0,0
563,Caves_122,Ground,0,0,0,0,0,0
564,Caves_123,Ground,0,0,0,0,0,0
565,Caves_124,Ground,0,0,0,0,0,0
566,Caves_125,Ground,0,0,0,0,0,0
567,Caves_126,Ground,0,0,0,0,0,0
568,Caves_127,Ground,0,0,0,0,0,0
569,Caves_128,Ground,0,0,0,0,0,0
570,Caves_129,Ground,0,0,0,0,0,0
571,Caves_13,Ground,0,0,0,0,0,0
572,Caves_130,Ground,0,0,0,0,0,0
573,Caves_131,Ground,0,0,0,0,0,0
574,Caves_132,Ground,0,0,0,0,0,0
575,Caves_133,Ground,0,0,0,0,0,0
576,Caves_134,Ground,0,0,0,0,0,0
577,Caves_135,Ground,0,0,0,0,0,0
578,Caves_136,Ground,0,0,0,0,0,0
579,Caves_137,Ground,0,0,0,0,0,0
580,Caves_138,Ground,0,0,0,0,0,0
581,Caves_139,Ground,0,0,0,0,0,0
582,Caves_14,Ground,0,0,0,0,0,0
583,Caves_140,Ground,0,0,0,0,0,0
584,Caves_141,Ground,0,0,0,0,0,0
585,Caves_142,Ground,0,0,0,0,0,0
586,Caves_143,Ground,0,0,0,0,0,0
587,Caves_144,Ground,0,0,0,0,0,0
588,Caves_145,Ground,0,0,0,0,0,0
589,Caves_146,Ground,0,0,0,0,0,0
590,Caves_147,Ground,0,0,0,0,0,0
591,Caves_148,Ground,0,0,0,0,0,0
592,Caves_149,Ground,0,0,0,0,0,0
593,Caves_15,Ground,0,0,0,0,0,0
594,Caves_150,Ground,0,0,0,0,0,0
595,Caves_151,Ground,0,0,0,0,0,0
596,Caves_152,Ground,0,0,0,0,0,0
597,Caves_153,Ground,0,0,0,0,0,0
598,Caves_154,Ground,0,0,0,0,0,0
599,Caves_155,Ground,0,0,0,0,0,0
600,Caves_156,Ground,0,0,0,0,0,0
601,Caves_157,Ground,0,0,0,0,0,0
602,Caves_158,Ground,0,0,0,0,0,0
603,Caves_159,Ground,0,0,0,0,0,0
604,Caves_16,Ground,0,0,0,0,0,0
605,Caves_160,Ground,0,0,0,0,0,0
606,Caves_161,Ground,0,0,0,0,0,0
607,Caves_162,Ground,0,0,0,0,0,0
608,Caves_163,Ground,0,0,0,0,0,0
609,Caves_164,Ground,0,0,0,0,0,0
610,Caves_165,Ground,0,0,0,0,0,0
611,Caves_166,Ground,0,0,0,0,0,0
612,Caves_167,Ground,0,0,0,0,0,0
613,Caves_168,Ground,0,0,0,0,0,0
614,Caves_169,Ground,0,0,0,0,0,0
615,Caves_17,Ground,0,0,0,0,0,0
616,Caves_170,Ground,0,0,0,0,0,0
617,Caves_171,Ground,0,0,0,0,0,0
618,Caves_172,Ground,0,0,0,0,0,0
619,Caves_173,Ground,0,0,0,0,0,0
620,Caves_174,Ground,0,0,0,0,0,0
621,Caves_175,Ground,0,0,0,0,0,0
622,Caves_176,Ground,0,0,0,0,0,0
623,Caves_177,Ground,0,0,0,0,0,0
624,Caves_178,Ground,0,0,0,0,0,0
625,Caves_179,Ground,0,0,0,0,0,0
626,Caves_18,Ground,0,0,0,0,0,0
627,Caves_180,Ground,0,0,0,0,0,0
628,Caves_181,Ground,0,0,0,0,0,0
629,Caves_182,Ground,0,0,0,0,0,0
630,Caves_183,Ground,0,0,0,0,0,0
631,Caves_184,Ground,0,0,0,0,0,0
632,Caves_185,Ground,0,0,0,0,0,0
633,Caves_186,Ground,0,0,0,0,0,0
634,Caves_187,Ground,0,0,0,0,0,0
635,Caves_188,Ground,0,0,0,0,0,0
636,Caves_189,Ground,0,0,0,0,0,0
637,Caves_19,Ground,0,0,0,0,0,0
638,Caves_190,Ground,0,0,0,0,0,0
639,Caves_191,Ground,0,0,0,0,0,0
640,Caves_192,Ground,0,0,0,0,0,0
641,Caves_193,Ground,0,0,0,0,0,0
642,Caves_194,Ground,0,0,0,0,0,0
643,Caves_195,Ground,0,0,0,0,0,0
644,Caves_196,Ground,0,0,0,0,0,0
645,Caves_197,Ground,0,0,0,0,0,0
646,Caves_198,Ground,0,0,0,0,0,0
647,Caves_199,Ground,0,0,0,0,0,0
648,Caves_2,Ground,0,0,0,0,0,0
649,Caves_20,Ground,0,0,0,0,0,0
650,Caves_200,Ground,0,0,0,0,0,0
651,Caves_201,Ground,0,0,0,0,0,0
652,Caves_202,Ground,0,0,0,0,0,0
653,Caves_203,Ground,0,0,0,0,0,0
654,Caves_204,Ground,0,0,0,0,0,0
655,Caves_205,Ground,0,0,0,0,0,0
656,Caves_206,Ground,0,0,0,0,0,0
657,Caves_207,Ground,0,0,0,0,0,0
658,Caves_208,Ground,0,0,0,0,0,0
659,Caves_209,Ground,0,0,0,0,0,0
660,Caves_21,Ground,0,0,0,0,0,0
661,Caves_210,Ground,0,0,0,0,0,0
662,Caves_211,Ground,0,0,0,0,0,0
663,Caves_212,Ground,0,0,0,0,0,0
664,Caves_213,Ground,0,0,0,0,0,0
665,Caves_214,Ground,0,0,0,0,0,0
666,Caves_215,Ground,0,0,0,0,0,0
667,Caves_216,Ground,0,0,0,0,0,0
668,Caves_217,Ground,0,0,0,0,0,0
669,Caves_218,Ground,0,0,0,0,0,0
670,Caves_219,Ground,0,0,0,0,0,0
671,Caves_22,Ground,0,0,0,0,0,0
672,Caves_220,Ground,0,0,0,0,0,0
673,Caves_221,Ground,0,0,0,0,0,0
674,Caves_222,Ground,0,0,0,0,0,0
675,Caves_223,Ground,0,0,0,0,0,0
676,Caves_224,Ground,0,0,0,0,0,0
677,Caves_225,Ground,0,0,0,0,0,0
678,Caves_226,Ground,0,0,0,0,0,0
679,Caves_227,Ground,0,0,0,0,0,0
680,Caves_228,Ground,0,0,0,0,0,0
681,Caves_229,Ground,0,0,0,0,0,0
682,Caves_23,Ground,0,0,0,0,0,0
683,Caves_230,Ground,0,0,0,0,0,0
684,Caves_231,Ground,0,0,0,0,0,0
685,Caves_232,Ground,0,0,0,0,0,0
686,Caves_233,Ground,0,0,0,0,0,0
687,Caves_234,Ground,0,0,0,0,0,0
688,Caves_235,Ground,0,0,0,0,0,0
689,Caves_236,Ground,0,0,0,0,0,0
690,Caves_237,Ground,0,0,0,0,0,0
691,Caves_238,Ground,0,0,0,0,0,0
692,Caves_239,Ground,0,0,0,0,0,0
693,Caves_24,Ground,0,0,0,0,0,0
694,Caves_240,Ground,0,0,0,0,0,0
695,Caves_241,Ground,0,0,0,0,0,0
696,Caves_242,Ground,0,0,0,0,0,0
697,Caves_243,Ground,0,0,0,0,0,0
698,Caves_244,Ground,0,0,0,0,0,0
699,Caves_245,Ground,0,0,0,0,0,0
700,Caves_246,Ground,0,0,0,0,0,0
701,Caves_247,Ground,0,0,0,0,0,0
702,Caves_248,Ground,0,0,0,0,0,0
703,Caves_249,Ground,0,0,0,0,0,0
704,Caves_25,Ground,0,0,0,0,0,0
705,Caves_250,Ground,0,0,0,0,0,0
706,Caves_251,Ground,0,0,0,0,0,0
707,Caves_252,Ground,0,0,0,0,0,0
708,Caves_253,Ground,0,0,0,0,0,0
709,Caves_254,Ground,0,0,0,0,0,0
710,Caves_255,Ground,0,0,0,0,0,0
711,Caves_256,Ground,0,0,0,0,0,0
712,Caves_257,Ground,0,0,0,0,0,0
713,Caves_258,Ground,0,0,0,0,0,0
714,Caves_259,Ground,0,0,0,0,0,0
715,Caves_26,Ground,0,0,0,0,0,0
716,Caves_260,Ground,0,0,0,0,0,0
717,Caves_261,Ground,0,0,0,0,0,0
718,Caves_262,Ground,0,0,0,0,0,0
719,Caves_263,Ground,0,0,0,0,0,0
720,Caves_264,Ground,0,0,0,0,0,0
721,Caves_265,Ground,0,0,0,0,0,0
722,Caves_266,Ground,0,0,0,0,0,0
723,Caves_267,Ground,0,0,0,0,0,0
724,Caves_268,Ground,0,0,0,0,0,0
725,Caves_269,Ground,0,0,0,0,0,0
726,Caves_27,Ground,0,0,0,0,0,0
727,Caves_270,Ground,0,0,0,0,0,0
728,Caves_271,Ground,0,0,0,0,0,0
729,Caves_272,Ground,0,0,0,0,0,0
730,Caves_273,Ground,0,0,0,0,0,0
731,Caves_274,Ground,0,0,0,0,0,0
732,Caves_275,Ground,0,0,0,0,0,0
733,Caves_276,Ground,0,0,0,0,0,0
734,Caves_277,Ground,0,0,0,0,0,0
735,Caves_278,Ground,0,0,0,0,0,0
736,Caves_279,Ground,0,0,0,0,0,0
737,Caves_28,Ground,0,0,0,0,0,0
738,Caves_280,Ground,0,0,0,0,0,0
739,Caves_281,Ground,0,0,0,0,0,0
740,Caves_282,Ground,0,0,0,0,0,0
741,Caves_283,Ground,0,0,0,0,0,0
742,Caves_284,Ground,0,0,0,0,0,0
743,Caves_285,Ground,0,0,0,0,0,0
744,Caves_286,Ground,0,0,0,0,0,0
745,Caves_287,Ground,0,0,0,0,0,0
746,Caves_288,Ground,0,0,0,0,0,0
747,Caves_289,Ground,0,0,0,0,0,0
748,Caves_29,Ground,0,0,0,0,0,0
749,Caves_290,Ground,0,0,0,0,0,0
750,Caves_291,Ground,0,0,0,0,0,0
751,Caves_292,Ground,0,0,0,0,0,0
752,Caves_293,Ground,0,0,0,0,0,0
753,Caves_294,Ground,0,0,0,0,0,0
754,Caves_295,Ground,0,0,0,0,0,0
755,Caves_296,Ground,0,0,0,0,0,0
756,Caves_297,Ground,0,0,0,0,0,0
757,Caves_298,Ground,0,0,0,0,0,0
758,Caves_299,Ground,0,0,0,0,0,0
759,Caves_3,Ground,0,0,0,0,0,0
760,Caves_30,Ground,0,0,0,0,0,0
761,Caves_300,Ground,0,0,0,0,0,0
762,Caves_301,Ground,0,0,0,0,0,0
763,Caves_302,Ground,0,0,0,0,0,0
764,Caves_303,Ground,0,0,0,0,0,0
765,Caves_304,Ground,0,0,0,0,0,0
766,Caves_305,Ground,0,0,0,0,0,0
767,Caves_306,Ground,0,0,0,0,0,0
768,Caves_307,Ground,0,0,0,0,0,0
769,Caves_308,Ground,0,0,0,0,0,0
770,Caves_309,Ground,0,0,0,0,0,0
771,Caves_31,Ground,0,0,0,0,0,0
772,Caves_310,Ground,0,0,0,0,0,0
773,Caves_311,Ground,0,0,0,0,0,0
774,Caves_312,Ground,0,0,0,0,0,0
775,Caves_313,Ground,0,0,0,0,0,0
776,Caves_314,Ground,0,0,0,0,0,0
777,Caves_315,Ground,0,0,0,0,0,0
778,Caves_316,Ground,0,0,0,0,0,0
779,Caves_317,Ground,0,0,0,0,0,0
780,Caves_318,Ground,0,0,0,0,0,0
781,Caves_319,Ground,0,0,0,0,0,0
782,Caves_32,Ground,0,0,0,0,0,0
783,Caves_320,Ground,0,0,0,0,0,0
784,Caves_321,Ground,0,0,0,0,0,0
785,Caves_322,Ground,0,0,0,0,0,0
786,Caves_323,Ground,0,0,0,0,0,0
787,Caves_324,Ground,0,0,0,0,0,0
788,Caves_325,Ground,0,0,0,0,0,0
789,Caves_326,Ground,0,0,0,0,0,0
790,Caves_327,Ground,0,0,0,0,0,0
791,Caves_328,Ground,0,0,0,0,0,0
792,Caves_329,Ground,0,0,0,0,0,0
793,Caves_33,Ground,0,0,0,0,0,0
794,Caves_330,Ground,0,0,0,0,0,0
795,Caves_331,Ground,0,0,0,0,0,0
796,Caves_332,Ground,0,0,0,0,0,0
797,Caves_333,Ground,0,0,0,0,0,0
798,Caves_334,Ground,0,0,0,0,0,0
799,Caves_335,Ground,0,0,0,0,0,0
800,Caves_336,Ground,0,0,0,0,0,0
801,Caves_337,Ground,0,0,0,0,0,0
802,Caves_338,Ground,0,0,0,0,0,0
803,Caves_339,Ground,0,0,0,0,0,0
804,Caves_34,Ground,0,0,0,0,0,0
805,Caves_340,Ground,0,0,0,0,0,0
806,Caves_341,Ground,0,0,0,0,0,0
807,Caves_342,Ground,0,0,0,0,0,0
808,Caves_343,Ground,0,0,0,0,0,0
809,Caves_344,Ground,0,0,0,0,0,0
810,Caves_345,Ground,0,0,0,0,0,0
811,Caves_346,Ground,0,0,0,0,0,0
812,Caves_347,Ground,0,0,0,0,0,0
813,Caves_348,Ground,0,0,0,0,0,0
814,Caves_349,Ground,0,0,0,0,0,0
815,Caves_35,Ground,0,0,0,0,0,0
816,Caves_350,Ground,0,0,0,0,0,0
817,Caves_351,Ground,0,0,0,0,0,0
818,Caves_352,Ground,0,0,0,0,0,0
819,Caves_353,Ground,0,0,0,0,0,0
820,Caves_354,Ground,0,0,0,0,0,0
821,Caves_355,Ground,0,0,0,0,0,0
822,Caves_356,Ground,0,0,0,0,0,0
823,Caves_357,Ground,0,0,0,0,0,0
824,Caves_358,Ground,0,0,0,0,0,0
825,Caves_359,Ground,0,0,0,0,0,0
826,Caves_36,Ground,0,0,0,0,0,0
827,Caves_360,Ground,0,0,0,0,0,0
828,Caves_361,Ground,0,0,0,0,0,0
829,Caves_362,Ground,0,0,0,0,0,0
830,Caves_363,Ground,0,0,0,0,0,0
831,Caves_364,Ground,0,0,0,0,0,0
832,Caves_365,Ground,0,0,0,0,0,0
833,Caves_366,Ground,0,0,0,0,0,0
834,Caves_367,Ground,0,0,0,0,0,0
835,Caves_368,Ground,0,0,0,0,0,0
836,Caves_369,Ground,0,0,0,0,0,0
837,Caves_37,Ground,0,0,0,0,0,0
838,Caves_370,Ground,0,0,0,0,0,0
839,Caves_371,Ground,0,0,0,0,0,0
840,Caves_372,Ground,0,0,0,0,0,0
841,Caves_373,Ground,0,0,0,0,0,0
842,Caves_374,Ground,0,0,0,0,0,0
843,Caves_375,Ground,0,0,0,0,0,0
844,Caves_376,Ground,0,0,0,0,0,0
845,Caves_377,Ground,0,0,0,0,0,0
846,Caves_378,Ground,0,0,0,0,0,0
847,Caves_379,Ground,0,0,0,0,0,0
848,Caves_38,Ground,0,0,0,0,0,0
849,Caves_380,Ground,0,0,0,0,0,0
850,Caves_381,Ground,0,0,0,0,0,0
851,Caves_382,Ground,0,0,0,0,0,0
852,Caves_383,Ground,0,0,0,0,0,0
853,Caves_384,Ground,0,0,0,0,0,0
854,Caves_385,Ground,0,0,0,0,0,0
855,Caves_386,Ground,0,0,0,0,0,0
856,Caves_387,Ground,0,0,0,0,0,0
857,Caves_388,Ground,0,0,0,0,0,0
858,Caves_389,Ground,0,0,0,0,0,0
859,Caves_39,Ground,0,0,0,0,0,0
860,Caves_390,Ground,0,0,0,0,0,0
861,Caves_391,Ground,0,0,0,0,0,0
862,Caves_392,Ground,0,0,0,0,0,0
863,Caves_393,Ground,0,0,0,0,0,0
864,Caves_394,Ground,0,0,0,0,0,0
865,Caves_395,Ground,0,0,0,0,0,0
866,Caves_396,Ground,0,0,0,0,0,0
867,Caves_397,Ground,0,0,0,0,0,0
868,Caves_398,Ground,0,0,0,0,0,0
869,Caves_399,Ground,0,0,0,0,0,0
870,Caves_4,Ground,0,0,0,0,0,0
871,Caves_40,Ground,0,0,0,0,0,0
872,Caves_400,Ground,0,0,0,0,0,0
873,Caves_401,Ground,0,0,0,0,0,0
874,Caves_402,Ground,0,0,0,0,0,0
875,Caves_403,Ground,0,0,0,0,0,0
876,Caves_404,Ground,0,0,0,0,0,0
877,Caves_405,Ground,0,0,0,0,0,0
878,Caves_406,Ground,0,0,0,0,0,0
879,Caves_407,Ground,0,0,0,0,0,0
880,Caves_408,Ground,0,0,0,0,0,0
881,Caves_409,Ground,0,0,0,0,0,0
882,Caves_41,Ground,0,0,0,0,0,0
883,Caves_410,Ground,0,0,0,0,0,0
884,Caves_411,Ground,0,0,0,0,0,0
885,Caves_412,Ground,0,0,0,0,0,0
886,Caves_413,Ground,0,0,0,0,0,0
887,Caves_414,Ground,0,0,0,0,0,0
888,Caves_415,Ground,0,0,0,0,0,0
889,Caves_416,Ground,0,0,0,0,0,0
890,Caves_417,Ground,0,0,0,0,0,0
891,Caves_418,Ground,0,0,0,0,0,0
892,Caves_419,Ground,0,0,0,0,0,0
893,Caves_42,Ground,0,0,0,0,0,0
894,Caves_420,Ground,0,0,0,0,0,0
895,Caves_421,Ground,0,0,0,0,0,0
896,Caves_422,Ground,0,0,0,0,0,0
897,Caves_423,Ground,0,0,0,0,0,0
898,Caves_424,Ground,0,0,0,0,0,0
899,Caves_425,Ground,0,0,0,0,0,0
900,Caves_426,Ground,0,0,0,0,0,0
901,Caves_427,Ground,0,0,0,0,0,0
902,Caves_428,Ground,0,0,0,0,0,0
903,Caves_429,Ground,0,0,0,0,0,0
904,Caves_43,Ground,0,0,0,0,0,0
905,Caves_430,Ground,0,0,0,0,0,0
906,Caves_431,Ground,0,0,0,0,0,0
907,Caves_432,Ground,0,0,0,0,0,0
908,Caves_433,Ground,0,0,0,0,0,0
909,Caves_434,Ground,0,0,0,0,0,0
910,Caves_435,Ground,0,0,0,0,0,0
911,Caves_436,Ground,0,0,0,0,0,0
912,Caves_437,Ground,0,0,0,0,0,0
913,Caves_438,Ground,0,0,0,0,0,0
914,Caves_439,Ground,0,0,0,0,0,0
915,Caves_44,Ground,0,0,0,0,0,0
916,Caves_440,Ground,0,0,0,0,0,0
917,Caves_441,Ground,0,0,0,0,0,0
918,Caves_442,Ground,0,0,0,0,0,0
919,Caves_443,Ground,0,0,0,0,0,0
920,Caves_444,Ground,0,0,0,0,0,0
921,Caves_445,Ground,0,0,0,0,0,0
922,Caves_446,Ground,0,0,0,0,0,0
923,Caves_447,Ground,0,0,0,0,0,0
924,Caves_448,Ground,0,0,0,0,0,0
925,Caves_449,Ground,0,0,0,0,0,0
926,Caves_45,Ground,0,0,0,0,0,0
927,Caves_450,Ground,0,0,0,0,0,0
928,Caves_451,Ground,0,0,0,0,0,0
929,Caves_452,Ground,0,0,0,0,0,0
930,Caves_453,Ground,0,0,0,0,0,0
931,Caves_454,Ground,0,0,0,0,0,0
932,Caves_455,Ground,0,0,0,0,0,0
933,Caves_456,Ground,0,0,0,0,0,0
934,Caves_457,Ground,0,0,0,0,0,0
935,Caves_458,Ground,0,0,0,0,0,0
936,Caves_459,Ground,0,0,0,0,0,0
937,Caves_46,Ground,0,0,0,0,0,0
938,Caves_460,Ground,0,0,0,0,0,0
939,Caves_461,Ground,0,0,0,0,0,0
940,Caves_462,Ground,0,0,0,0,0,0
941,Caves_463,Ground,0,0,0,0,0,0
942,Caves_464,Ground,0,0,0,0,0,0
943,Caves_465,Ground,0,0,0,0,0,0
944,Caves_466,Ground,0,0,0,0,0,0
945,Caves_467,Ground,0,0,0,0,0,0
946,Caves_468,Ground,0,0,0,0,0,0
947,Caves_469,Ground,0,0,0,0,0,0
948,Caves_47,Ground,0,0,0,0,0,0
949,Caves_470,Ground,0,0,0,0,0,0
950,Caves_471,Ground,0,0,0,0,0,0
951,Caves_472,Ground,0,0,0,0,0,0
952,Caves_473,Ground,0,0,0,0,0,0
953,Caves_474,Ground,0,0,0,0,0,0
954,Caves_475,Ground,0,0,0,0,0,0
955,Caves_476,Ground,0,0,0,0,0,0
956,Caves_477,Ground,0,0,0,0,0,0
957,Caves_478,Ground,0,0,0,0,0,0
958,Caves_479,Ground,0,0,0,0,0,0
959,Caves_48,Ground,0,0,0,0,0,0
960,Caves_480,Ground,0,0,0,0,0,0
961,Caves_481,Ground,0,0,0,0,0,0
962,Caves_482,Ground,0,0,0,0,0,0
963,Caves_483,Ground,0,0,0,0,0,0
964,Caves_484,Ground,0,0,0,0,0,0
965,Caves_485,Ground,0,0,0,0,0,0
966,Caves_486,Ground,0,0,0,0,0,0
967,Caves_487,Ground,0,0,0,0,0,0
968,Caves_488,Ground,0,0,0,0,0,0
969,Caves_489,Ground,0,0,0,0,0,0
970,Caves_49,Ground,0,0,0,0,0,0
971,Caves_490,Ground,0,0,0,0,0,0
972,Caves_491,Ground,0,0,0,0,0,0
973,Caves_492,Ground,0,0,0,0,0,0
974,Caves_493,Ground,0,0,0,0,0,0
975,Caves_494,Ground,0,0,0,0,0,0
976,Caves_495,Ground,0,0,0,0,0,0
977,Caves_496,Ground,0,0,0,0,0,0
978,Caves_497,Ground,0,0,0,0,0,0
979,Caves_498,Ground,0,0,0,0,0,0
980,Caves_499,Ground,0,0,0,0,0,0
981,Caves_5,Ground,0,0,0,0,0,0
982,Caves_50,Ground,0,0,0,0,0,0
983,Caves_500,Ground,0,0,0,0,0,0
984,Caves_501,Ground,0,0,0,0,0,0
985,Caves_502,Ground,0,0,0,0,0,0
986,Caves_503,Ground,0,0,0,0,0,0
987,Caves_504,Ground,0,0,0,0,0,0
988,Caves_505,Ground,0,0,0,0,0,0
989,Caves_506,Ground,0,0,0,0,0,0
990,Caves_507,Ground,0,0,0,0,0,0
991,Caves_508,Ground,0,0,0,0,0,0
992,Caves_509,Ground,0,0,0,0,0,0
993,Caves_51,Ground,0,0,0,0,0,0
994,Caves_510,Ground,0,0,0,0,0,0
995,Caves_511,Ground,0,0,0,0,0,0
996,Caves_512,Ground,0,0,0,0,0,0
997,Caves_513,Ground,0,0,0,0,0,0
998,Caves_514,Ground,0,0,0,0,0,0
999,Caves_515,Ground,0,0,0,0,0,0
1000,Caves_516,Ground,0,0,0,0,0,0
1001,Caves_517,Ground,0,0,0,0,0,0
1002,Caves_518,Ground,0,0,0,0,0,0
1003,Caves_519,Ground,0,0,0,0,0,0
1004,Caves_52,Ground,0,0,0,0,0,0
1005,Caves_520,Ground,0,0,0,0,0,0
1006,Caves_521,Ground,0,0,0,0,0,0
1007,Caves_522,Ground,0,0,0,0,0,0
1008,Caves_523,Ground,0,0,0,0,0,0
1009,Caves_524,Ground,0,0,0,0,0,0
1010,Caves_525,Ground,0,0,0,0,0,0
1011,Caves_526,Ground,0,0,0,0,0,0
1012,Caves_527,Ground,0,0,0,0,0,0
1013,Caves_528,Ground,0,0,0,0,0,0
1014,Caves_529,Ground,0,0,0,0,0,0
1015,Caves_53,Ground,0,0,0,0,0,0
1016,Caves_530,Ground,0,0,0,0,0,0
1017,Caves_531,Ground,0,0,0,0,0,0
1018,Caves_532,Ground,0,0,0,0,0,0
1019,Caves_533,Ground,0,0,0,0,0,0
1020,Caves_534,Ground,0,0,0,0,0,0
1021,Caves_535,Ground,0,0,0,0,0,0
1022,Caves_536,Ground,0,0,0,0,0,0
1023,Caves_537,Ground,0,0,0,0,0,0
1024,Caves_538,Ground,0,0,0,0,0,0
1025,Caves_539,Ground,0,0,0,0,0,0
1026,Caves_54,Ground,0,0,0,0,0,0
1027,Caves_540,Ground,0,0,0,0,0,0
1028,Caves_541,Ground,0,0,0,0,0,0
1029,Caves_542,Ground,0,0,0,0,0,0
1030,Caves_543,Ground,0,0,0,0,0,0
1031,Caves_544,Ground,0,0,0,0,0,0
1032,Caves_545,Ground,0,0,0,0,0,0
1033,Caves_546,Ground,0,0,0,0,0,0
1034,Caves_547,Ground,0,0,0,0,0,0
1035,Caves_548,Ground,0,0,0,0,0,0
1036,Caves_549,Ground,0,0,0,0,0,0
1037,Caves_55,Ground,0,0,0,0,0,0
1038,Caves_550,Ground,0,0,0,0,0,0
1039,Caves_551,Ground,0,0,0,0,0,0
1040,Caves_552,Ground,0,0,0,0,0,0
1041,Caves_553,Ground,0,0,0,0,0,0
1042,Caves_554,Ground,0,0,0,0,0,0
1043,Caves_555,Ground,0,0,0,0,0,0
1044,Caves_556,Ground,0,0,0,0,0,0
1045,Caves_557,Ground,0,0,0,0,0,0
1046,Caves_558,Ground,0,0,0,0,0,0
1047,Caves_559,Ground,0,0,0,0,0,0
1048,Caves_56,Ground,0,0,0,0,0,0
1049,Caves_560,Ground,0,0,0,0,0,0
1050,Caves_561,Ground,0,0,0,0,0,0
1051,Caves_562,Ground,0,0,0,0,0,0
1052,Caves_563,Ground,0,0,0,0,0,0
1053,Caves_564,Ground,0,0,0,0,0,0
1054,Caves_565,Ground,0,0,0,0,0,0
1055,Caves_566,Ground,0,0,0,0,0,0
1056,Caves_567,Ground,0,0,0,0,0,0
1057,Caves_568,Ground,0,0,0,0,0,0
1058,Caves_569,Ground,0,0,0,0,0,0
1059,Caves_57,Ground,0,0,0,0,0,0
1060,Caves_570,Ground,0,0,0,0,0,0
1061,Caves_571,Ground,0,0,0,0,0,0
1062,Caves_572,Ground,0,0,0,0,0,0
1063,Caves_573,Ground,0,0,0,0,0,0
1064,Caves_574,Ground,0,0,0,0,0,0
1065,Caves_575,Ground,0,0,0,0,0,0
1066,Caves_576,Ground,0,0,0,0,0,0
1067,Caves_577,Ground,0,0,0,0,0,0
1068,Caves_578,Ground,0,0,0,0,0,0
1069,Caves_579,Ground,0,0,0,0,0,0
1070,Caves_58,Ground,0,0,0,0,0,0
1071,Caves_580,Ground,0,0,0,0,0,0
1072,Caves_581,Ground,0,0,0,0,0,0
1073,Caves_582,Ground,0,0,0,0,0,0
1074,Caves_583,Ground,0,0,0,0,0,0
1075,Caves_584,Ground,0,0,0,0,0,0
1076,Caves_585,Ground,0,0,0,0,0,0
1077,Caves_586,Ground,0,0,0,0,0,0
